Rice,Stephen F. Austin,7,7.30,1.62,
Richmond,Maryland-Baltimore County,3,1.50,4.74,
Robert Morris,Oakland,-21,-3.90,7.96,
Providence,Massachusetts,6,3.78,0.85,
Radford,Elon,12,-5.14,3.28,
Purdue,Cleveland State,24,15.26,-4.64,
Missouri State,Valparaiso,-3,5.62,6.89,
Missouri,Arizona,-19,-2.69,11.39,
Morgan State,Wagner,-2,-4.60,2.85,
Monmouth,Army,10,7.64,-0.46,
Memphis,Alabama-Birmingham,7,6.22,2.59,
Miami (OH),IUPUI,3,-3.26,-0.48,
Michigan State,Tennessee Tech,8,2.56,-0.45,
Niagara,Norfolk State,4,-3.72,-1.96,
New Mexico State,New Mexico,13,11.00,1.96,
North Carolina State,Tennessee State,12,-1.18,3.93,
Mount St. Mary's,Lehigh,-19,-1.45,4.65,
Nebraska-Omaha,Montana State,6,-0.85,0.79,
Nevada-Las Vegas,Duke,-49,-4.42,13.41,
Troy,Alabama A&M,29,6.81,-17.58,
Towson,Fairleigh Dickinson,3,5.28,-2.15,
UCLA,Michigan,18,16.56,8.96,
Tulsa,Oklahoma State,-4,-2.50,8.44,
Texas Christian,Wofford,9,5.44,3.34,
Texas A&M,South Carolina State,7,3.69,-11.93,
Texas State,Prairie View,7,4.04,-6.48,
Western Michigan,James Madison,7,-1.69,-3.83,
Western Illinois,Eastern Illinois,-14,-4.60,3.75,
Xavier,Utah,8,4.11,11.42,
Wyoming,Montana,2,2.04,1.18,
Vermont,Northeastern,-2,10.31,1.43,
Utah Valley,Utah State,-1,2.35,1.74,
West Virginia,Virginia Military Institute,35,18.85,-8.96,
South Dakota State,Idaho,3,-1.10,1.16,
South Dakota,Sacramento State,16,3.93,-4.08,
Southeast Missouri State,Northern Kentucky,-14,0.41,4.32,
San Diego State,Arizona State,-11,6.52,-2.32,
Southern Illinois,Sam Houston State,-6,-0.89,3.86,
Stony Brook,Rutgers,-5,1.33,-0.64,
Syracuse,Boston University,22,6.26,3.78,
Texas,Long Beach State,6,-0.41,-4.17,
Southern Mississippi,Tulane,-7,-10.00,-8.69,
Stetson,South Alabama,9,-4.77,0.69,
St. Bonaventure,North Carolina-Wilmington,-1,5.12,10.52,
Central Florida,Maryland-Eastern Shore,18,6.78,-5.41,
Coastal Carolina,North Carolina Central,3,-0.59,11.54,
Clemson,Mercer,43,3.46,2.75,
Cal State Northridge,Loyola Marymount,-1,-2.32,-0.26,
Cal State Fullerton,Southern Utah,13,1.96,-7.30,
Canisius,St. Francis (NY),10,1.36,-11.69,
University of California,UC-Davis,25,6.92,1.59,
Drake,Jackson State,-5,-5.36,-3.41,
Colorado State,Northern Colorado,17,5.44,-3.65,
Colgate,Albany (NY),-8,-3.96,5.07,
Dayton,East Tennessee State,14,11.27,11.29,
Dartmouth,Maine,-5,-6.74,-9.28,
Ball State,Eastern Kentucky,5,4.59,-4.83,
Arkansas-Little Rock,Central Arkansas,11,0.85,-9.04,
Binghamton,Loyola (MD),-5,-2.66,-2.54,
Air Force,Denver,-12,-0.22,3.08,
American,Youngstown State,15,-7.35,-5.03,
Arkansas,North Florida,15,6.44,-1.13,
Bowling Green State,Detroit Mercy,13,-3.00,-7.88,
Buffalo,Coppin State,35,4.15,-13.75,
Butler,Cincinnati,10,8.58,14.93,
Cal State Bakersfield,Portland State,2,9.19,4.52,
Bradley,Chicago State,35,-5.86,-12.86,
Brigham Young,Colorado,8,7.93,3.57,
Bryant,New Hampshire,-13,-3.24,6.07,
Lipscomb,Morehead State,14,6.87,2.56,
Liberty,Princeton,-3,3.86,9.26,
Louisiana-Lafayette,Louisiana Tech,8,5.93,11.39,
Kansas,Nebraska,17,10.74,-0.15,
Kent State,NJIT,16,4.93,-1.28,
Louisiana-Monroe,Jacksonville State,5,-2.89,0.86,
Marquette,Wisconsin,-9,7.77,12.65,
Marist,Jacksonville,-21,-10.79,2.97,
Marshall,Toledo,6,1.96,3.19,
Maryland,Saint Peter's,10,8.73,4.33,
Loyola (IL),Milwaukee,16,7.32,-5.36,
Louisville,Texas Southern,31,13.67,-0.23,
Manhattan,Fordham,7,-7.64,-1.81,
George Washington,Howard,17,-1.12,-9.22,
Gonzaga,Akron,18,23.71,7.70,
Evansville,Murray State,32,1.76,4.11,
Duquesne,Central Connecticut State,3,-3.35,-10.37,
Gardner-Webb,Furman,-3,6.45,9.21,
Fresno State,Cal Poly,14,3.56,-6.00,
Grand Canyon,Illinois-Chicago,4,5.11,2.15,
Indiana,Houston Baptist,42,8.59,1.36,
Iona,Ohio,4,4.14,7.92,
IPFW,Austin Peay,40,9.86,-6.75,
Houston,Rhode Island,5,10.93,7.50,
Illinois State,Tennessee-Martin,17,8.44,2.07,
Illinois,Central Michigan,19,1.81,4.04,
Oregon State,Savannah State,-3,-8.59,-8.24,
Saint Louis,Chicago State,2,-9.19,-12.86,
Oregon,Alabama,9,15.14,4.19,
North Carolina,Tennessee,2,15.89,3.44,
Northwestern,New Orleans,34,8.22,3.24,
Saint Mary's (CA),UC-Irvine,31,15.44,5.11,
Virginia Tech,Mississippi,5,5.19,1.70,
Washington,Nevada,-2,-3.11,7.48,
Yale,Delaware,18,5.36,-6.38,
San Diego,UC-Santa Barbara,9,-4.46,-11.80,
Southern California,Pepperdine,26,5.70,-10.89,
Florida Gulf Coast,Florida International,19,9.76,-3.59,
Florida State,Florida,5,12.19,13.67,
Drexel,Saint Joseph's,-1,-2.83,-3.08,
Holy Cross,Quinnipiac,18,-2.21,-5.04,
Long Island University,St. John's (NY),1,1.83,0.63,
Minnesota,Northern Illinois,20,6.88,2.37,
Lafayette,Sacred Heart,-24,-8.92,-3.14,
Indiana State,Western Kentucky,-18,-2.81,-3.81,
Seattle,Arkansas-Pine Bluff,5,-0.27,-10.11,
San Diego State,Alabama State,32,6.52,-7.64,
Southeastern Louisiana,Florida A&M,39,2.93,-6.92,
Texas-Rio Grande Valley,North Florida,14,-3.61,-1.13,
South Florida,Bethune-Cookman,6,-9.62,-7.50,
Maryland,Jacksonville State,26,8.73,0.86,
Canisius,Albany (NY),13,1.36,5.07,
Central Florida,Pennsylvania,-9,6.78,0.68,
George Mason,Longwood,37,4.81,-13.37,
Lehigh,Saint Francis (PA),33,4.65,0.81,
Santa Clara,UC-Riverside,24,2.10,-3.44,
South Alabama,Denver,-13,0.69,3.08,
South Carolina Upstate,Presbyterian,28,2.33,-13.00,
Oregon,Montana,14,15.14,1.18,
Tennessee,Tennessee Tech,6,3.44,-0.45,
Virginia Military Institute,Charleston Southern,5,-8.96,-0.89,
Yale,Central Connecticut State,31,5.36,-10.37,
Texas-El Paso,New Mexico State,-11,0.23,11.00,
Villanova,Temple,21,14.82,-0.59,
Michigan,Central Arkansas,44,8.96,-9.04,
Florida Gulf Coast,Georgia Southern,-13,9.76,4.52,
Hartford,Dartmouth,4,-9.97,-6.74,
Cincinnati,Texas Southern,38,14.93,-0.23,
Clemson,South Carolina State,28,3.46,-11.93,
Eastern Washington,Morehead State,2,2.93,2.56,
Hofstra,Stony Brook,38,0.17,1.33,
Massachusetts,North Carolina A&T,6,0.85,-12.63,
Memphis,Monmouth,-3,6.22,7.64,
Louisiana State,North Carolina Central,4,-7.65,11.54,
Louisiana Tech,Prairie View,13,11.39,-6.48,
Princeton,Saint Joseph's,-8,9.26,-3.08,
Oklahoma State,Arkansas-Pine Bluff,36,8.44,-10.11,
Rutgers,Fairleigh Dickinson,13,-0.64,-2.15,
Rider,Kennesaw State,2,-1.11,-1.17,
Northern Arizona,Arkansas-Little Rock,-5,-7.81,0.85,
North Dakota State,UC-Davis,4,4.48,1.59,
Ohio,Milwaukee,2,7.92,-5.36,
Northwestern,Chicago State,4,8.22,-12.86,
Saint Mary's (CA),Western Kentucky,22,15.44,-3.81,
UCLA,UC-Santa Barbara,40,16.56,-11.80,
Texas Tech,Nicholls State,43,8.56,-5.22,
Youngstown State,Niagara,4,-5.03,-3.72,
Wisconsin,Green Bay,14,12.65,3.78,
Tennessee State,Alabama State,22,3.93,-7.64,
Southern Illinois,Saint Louis,15,-0.89,-9.19,
Tennessee-Martin,Arkansas State,-19,2.07,5.59,
Southern Methodist,McNeese State,36,14.21,-8.96,
Evansville,Norfolk State,19,1.76,-1.96,
DePaul,Illinois-Chicago,-5,-5.04,2.15,
Georgia,Louisiana-Lafayette,13,2.59,5.93,
Baylor,Southern,30,11.22,-0.33,
Arizona,Grand Canyon,10,11.39,5.11,
Campbell,North Carolina-Wilmington,-21,0.50,10.52,
Belmont,Middle Tennessee,-13,7.16,10.93,
Mississippi State,East Tennessee State,-2,2.31,11.29,
Missouri State,Oral Roberts,10,5.62,-4.97,
Nevada-Las Vegas,Incarnate Word,28,-4.42,-3.69,
Nevada,UC-Irvine,7,7.48,5.11,
Iona,NJIT,14,4.14,-1.28,
Georgia State,Alabama A&M,15,4.62,-17.58,
Howard,Jacksonville State,-13,-9.22,0.86,
Minnesota,Long Island University,10,6.88,1.83,
Pacific,North Carolina A&T,9,-4.69,-12.63,
North Carolina State,Appalachian State,33,-1.18,-0.76,
Missouri-Kansas City,Nebraska-Omaha,-5,-1.29,-0.85,
Tennessee,Lipscomb,15,3.44,6.87,
Wofford,Austin Peay,19,3.34,-6.75,
Seattle,Mississippi Valley State,15,-0.27,-15.41,
Alabama,South Carolina Upstate,17,4.19,2.33,
Auburn,Coastal Carolina,45,0.30,-0.59,
George Washington,Central Florida,15,-1.12,6.78,
Mississippi,Murray State,5,1.70,4.11,
East Carolina,College of Charleston,-18,-1.63,4.59,
Florida International,Georgia Southern,-7,-3.59,4.52,
Rider,Drexel,8,-1.11,-2.83,
Texas-Rio Grande Valley,Lamar,14,-3.61,6.33,
San Francisco,Portland State,-4,5.07,4.52,
South Alabama,Samford,-3,0.69,3.68,
Central Arkansas,Arkansas State,-12,-9.04,5.59,
Furman,South Carolina State,-2,9.21,-11.93,
Bradley,Texas-Arlington,-5,-5.86,8.58,
Miami (FL),Florida Atlantic,20,7.88,-1.84,
North Dakota,North Dakota State,-17,7.96,4.48,
Sacramento State,Abilene Christian,2,-4.08,-1.28,
Saint Francis (PA),Stony Brook,-12,0.81,1.33,
Saint Louis,Southern Illinois-Edwardsville,14,-9.19,-8.86,
Providence,Wagner,22,3.78,2.85,
Richmond,Texas Tech,-7,1.50,8.56,
Siena,Bucknell,3,-0.66,6.79,
South Dakota State,Murray State,4,-1.10,4.11,
South Florida,South Carolina,-11,-9.62,8.93,
Sam Houston State,North Texas,6,3.86,-4.96,
Seton Hall,Delaware,13,2.96,-6.38,
Pittsburgh,Rice,10,0.22,7.30,
North Carolina-Wilmington,Radford,36,10.52,-5.14,
New Orleans,Louisiana-Lafayette,-5,3.24,5.93,
North Carolina-Asheville,Western Carolina,2,9.86,-13.39,
Oklahoma,Memphis,-5,-1.42,6.22,
Pacific,Fresno State,-2,-4.69,3.56,
Ohio,Cleveland State,18,7.92,-4.64,
Southern California,Troy,5,5.70,6.81,
Virginia,Robert Morris,40,11.85,-3.90,
Virginia Commonwealth,Middle Tennessee,3,9.56,10.93,
Virginia Tech,Citadel,42,5.19,-5.89,
Valparaiso,Indiana State,18,6.89,-2.81,
Vanderbilt,Chattanooga,2,1.81,8.04,
Vermont,Eastern Michigan,8,10.31,5.11,
Wichita State,Oklahoma State,-17,19.34,8.44,
Wyoming,Cornell,19,2.04,-5.32,
Xavier,Wake Forest,4,4.11,4.85,
Washington State,Santa Clara,1,-6.04,2.10,
Weber State,Utah Valley,8,7.92,2.35,
West Virginia,Missouri-Kansas City,45,18.85,-1.29,
Temple,NJIT,5,-0.59,-1.28,
Tennessee-Martin,Bethune-Cookman,25,2.07,-7.50,
Tennessee Tech,Lipscomb,-2,-0.45,6.87,
Southern Utah,IUPUI,-20,-7.30,-0.48,
Syracuse,Georgetown,-7,6.26,4.42,
Tulsa,Texas State,15,-2.50,4.04,
Utah,Prairie View,32,11.42,-6.48,
Texas-El Paso,Northern Arizona,-2,0.23,-7.81,
Toledo,Southeastern Louisiana,22,3.19,2.93,
Denver,Northern Colorado,3,3.08,-3.65,
Creighton,Oral Roberts,1,12.35,-4.97,
DePaul,Chicago State,48,-5.04,-12.86,
Florida International,Northern Illinois,-7,-3.59,2.37,
Detroit Mercy,Western Kentucky,6,-7.88,-3.81,
Florida A&M,Jacksonville,-3,-6.92,2.97,
Cincinnati,Fairleigh Dickinson,51,14.93,-2.15,
Arizona State,New Mexico State,-11,-2.32,11.00,
Austin Peay,Evansville,-8,-6.75,1.76,
Akron,Marshall,11,7.70,1.96,
Albany (NY),St. Francis (NY),27,5.07,-11.69,
Appalachian State,James Madison,12,-0.76,-3.83,
University of California,Cal Poly,26,6.92,-6.00,
UC-Riverside,Montana,-8,-3.44,1.18,
Binghamton,Delaware State,19,-2.66,-7.29,
Georgia,Charleston Southern,20,2.59,-0.89,
Massachusetts,Kennesaw State,18,0.85,-1.17,
McNeese State,North Carolina Central,-8,-8.96,11.54,
Louisville,Eastern Kentucky,31,13.67,-4.83,
Maryland-Baltimore County,Towson,-1,4.74,5.28,
Loyola Marymount,Incarnate Word,1,-0.26,-3.69,
Michigan,Maryland-Eastern Shore,49,8.96,-5.41,
Morehead State,East Tennessee State,-10,2.56,11.29,
New Mexico,Arkansas-Pine Bluff,40,1.96,-10.11,
Milwaukee,Western Illinois,-16,-5.36,-4.60,
Missouri State,Southeast Missouri State,5,5.62,0.41,
Missouri,Eastern Illinois,-3,-2.69,3.75,
Illinois-Chicago,Loyola (IL),-6,2.15,7.32,
Grand Canyon,Mississippi Valley State,10,5.11,-15.41,
Hampton,Winthrop,-7,-2.52,8.15,
Houston,Texas-Rio Grande Valley,25,10.93,-3.61,
La Salle,Florida Gulf Coast,4,0.20,9.76,
Louisiana State,Texas Southern,8,-7.65,-0.23,
Old Dominion,Georgia State,12,3.27,4.62,
Rhode Island,Holy Cross,11,7.50,-2.21,
North Carolina A&T,Rider,-1,-12.63,-1.11,
Nebraska-Omaha,Cal State Fullerton,6,-0.85,1.96,
Northern Kentucky,Eastern Washington,22,4.32,2.93,
North Carolina State,Fairfield,21,-1.18,0.84,
Tennessee,Gonzaga,-10,3.44,23.71,
Texas A&M-Corpus Christi,Texas-San Antonio,4,2.08,-4.19,
Stetson,IPFW,-19,-4.77,9.86,
Washington,Western Michigan,6,-3.11,-1.69,
Texas Christian,Texas Southern,37,5.44,-0.23,
San Jose State,Bowling Green State,1,0.64,-3.00,
Saint Peter's,Elon,-15,4.33,3.28,
South Carolina Upstate,Jacksonville State,-1,2.33,0.86,
Nebraska,Gardner-Webb,-8,-0.15,6.45,
Boston University,New Hampshire,4,3.78,6.07,
Boston College,Sacred Heart,7,-3.56,-3.14,
Central Florida,Miami (OH),7,6.78,-3.26,
Connecticut,North Florida,21,2.28,-1.13,
Alabama-Birmingham,Southern,1,2.59,-0.33,
Auburn,Mercer,2,0.30,2.75,
Boise State,Idaho State,23,5.40,-9.88,
Massachusetts-Lowell,Central Connecticut State,17,-2.57,-10.37,
Maine,Quinnipiac,-10,-9.28,-5.04,
Michigan State,Northeastern,-8,2.56,1.43,
Montana State,South Dakota,-12,0.79,3.93,
Illinois State,Saint Joseph's,9,8.44,-3.08,
Georgia Tech,Alcorn State,24,1.12,0.80,
Long Island University,Dartmouth,-14,1.83,-6.74,
Kent State,Wright State,-5,4.93,4.71,
Purdue,Western Illinois,32,15.26,-4.60,
Oral Roberts,Arkansas-Little Rock,15,-4.97,0.85,
Notre Dame,Colgate,15,9.82,-3.96,
San Francisco,Abilene Christian,35,5.07,-1.28,
Seattle,Southern Utah,14,-0.27,-7.30,
Rice,Northwestern State,7,7.30,-3.88,
Nevada-Las Vegas,Southern Illinois,7,-4.42,-0.89,
Morehead State,Central Arkansas,26,2.56,-9.04,
Missouri State,Chicago State,20,5.62,-12.86,
North Carolina-Asheville,North Carolina-Greensboro,-2,9.86,6.79,
Norfolk State,Eastern Kentucky,7,-1.96,-4.83,
New Mexico State,UC-Irvine,6,11.00,5.11,
Utah State,New Orleans,10,1.74,3.24,
Tulane,McNeese State,-7,-8.69,-8.96,
Tennessee Tech,Furman,-6,-0.45,9.21,
Wyoming,Troy,6,2.04,6.81,
William & Mary,Savannah State,27,5.15,-8.24,
Western Carolina,High Point,5,-13.39,0.89,
Southern Methodist,Stanford,23,14.21,-0.62,
Southern California,Cornell,12,5.70,-5.32,
Syracuse,Eastern Michigan,48,6.26,5.11,
St. Bonaventure,Army,9,5.12,-0.46,
Denver,Arkansas-Pine Bluff,22,3.08,-10.11,
DePaul,Southeast Missouri State,3,-5.04,0.41,
Colorado State,Loyola Marymount,-3,5.44,-0.26,
Duquesne,Jackson State,12,-3.35,-3.41,
Duke,Tennessee State,10,13.41,3.93,
Drake,South Dakota State,-8,-5.36,-1.10,
Ball State,Longwood,16,4.59,-13.37,
American,Maryland-Eastern Shore,3,-7.35,-5.41,
Air Force,Colorado,-7,-0.22,3.57,
Coastal Carolina,Wofford,-1,-0.59,3.34,
Bucknell,Mount St. Mary's,16,6.79,-1.45,
Marquette,Saint Francis (PA),13,7.77,0.81,
Louisiana State,College of Charleston,10,-7.65,4.59,
Mississippi,Bradley,17,1.70,-5.86,
Milwaukee,Belmont,-6,-5.36,7.16,
Maryland-Baltimore County,Citadel,9,4.74,-5.89,
Green Bay,Southern Illinois-Edwardsville,2,3.78,-8.86,
Florida State,Samford,8,12.19,3.68,
Lamar,Liberty,17,6.33,3.86,
Indiana,Delaware State,47,8.59,-7.29,
Portland,Portland State,-2,-5.93,4.52,
Pacific,Kennesaw State,13,-4.69,-1.17,
Oregon,Fresno State,12,15.14,3.56,
Saint Mary's (CA),Texas A&M-Corpus Christi,21,15.44,2.08,
Providence,Maine,20,3.78,-9.28,
Northwestern,IUPUI,22,8.22,-0.48,
Northern Colorado,UC-Riverside,16,-3.65,-3.44,
Ohio State,Youngstown State,37,3.54,-5.03,
Oakland,Northeastern,-2,7.96,1.43,
Washington,Cal Poly,16,-3.11,-6.00,
Virginia Tech,Charleston Southern,28,5.19,-0.89,
Xavier,Eastern Washington,29,4.11,2.93,
Winthrop,Georgia Southern,2,8.15,4.52,
West Virginia,Radford,27,18.85,-5.14,
Southern Methodist,Albany (NY),18,14.21,5.07,
South Florida,Northern Illinois,-11,-9.62,2.37,
Toledo,Loyola (IL),4,3.19,7.32,
St. Francis (NY),Manhattan,-7,-11.69,-7.64,
North Texas,Southeastern Louisiana,6,-4.96,2.93,
Delaware,Marist,3,-6.38,-10.79,
Coppin State,Louisiana-Monroe,-12,-13.75,-2.89,
Illinois-Chicago,Northern Arizona,10,2.15,-7.81,
Grand Canyon,Alcorn State,10,5.11,0.80,
Georgia Tech,Georgia,-17,1.12,2.59,
Arkansas,North Dakota State,16,6.44,4.48,
Arizona State,Creighton,-11,-2.32,12.35,
Arizona,New Mexico,31,11.39,1.96,
Brigham Young,Idaho State,26,7.93,-9.88,
Austin Peay,Lipscomb,-14,-6.75,6.87,
Monmouth,Princeton,6,7.64,9.26,
Missouri-Kansas City,Tennessee-Martin,-11,-1.29,2.07,
North Carolina-Wilmington,East Carolina,10,10.52,-1.63,
Nebraska,Southern,5,-0.15,-0.33,
James Madison,Richmond,-20,-3.83,1.50,
Iowa State,Mississippi Valley State,28,10.00,-15.41,
Iowa,North Dakota,11,2.33,7.96,
Louisiana Tech,Florida Gulf Coast,-1,11.39,9.76,
Louisiana-Lafayette,Pepperdine,26,5.93,-10.89,
Pittsburgh,Nebraska-Omaha,19,0.22,-0.85,
Purdue,Norfolk State,46,15.26,-1.96,
Oregon State,Kent State,19,-8.59,4.93,
Penn State,Morgan State,41,0.41,-4.60,
Sacred Heart,Holy Cross,-5,-3.14,-2.21,
Quinnipiac,Drexel,-17,-5.04,-2.83,
Montana State,Central Michigan,-3,0.79,4.04,
Middle Tennessee,Georgia State,-8,10.93,4.62,
North Carolina,Northern Iowa,43,15.89,-1.48,
UCLA,Western Michigan,14,16.56,-1.69,
Utah State,Weber State,-6,1.74,7.92,
Texas Tech,Longwood,31,8.56,-13.37,
Texas-San Antonio,Utah Valley,6,-4.19,2.35,
Washington State,Sacramento State,8,-6.04,-4.08,
Western Kentucky,Ohio,1,-3.81,7.92,
Villanova,American,42,14.82,-7.35,
Syracuse,St. John's (NY),-33,6.26,0.63,
South Carolina,Clemson,-2,8.93,3.46,
San Jose State,Southern Utah,10,0.64,-7.30,
Texas Christian,Bradley,32,5.44,-5.86,
Texas-El Paso,Maryland-Eastern Shore,-5,0.23,-5.41,
Texas,Alabama-Birmingham,36,-0.41,2.59,
Texas A&M,Saint Francis (PA),23,3.69,0.81,
Michigan State,Oakland,12,2.56,7.96,
Central Florida,Bethune-Cookman,30,6.78,-7.50,
Chattanooga,Jacksonville State,16,8.04,0.86,
Davidson,Jacksonville,15,3.68,2.97,
Dayton,Vanderbilt,5,11.27,1.81,
University of California,Virginia,-4,6.92,11.85,
Army,Binghamton,11,-0.46,-2.66,
Baylor,Texas Southern,26,11.22,-0.23,
Appalachian State,Hampton,21,-0.76,-2.52,
Butler,Vermont,12,8.58,10.31,
Boise State,Cal State Northridge,17,5.40,-2.32,
Kansas State,Gardner-Webb,13,6.70,6.45,
Massachusetts-Lowell,Boston University,2,-2.57,3.78,
Memphis,Incarnate Word,24,6.22,-3.69,
Louisville,Kentucky,3,13.67,15.59,
Marquette,Southern Illinois-Edwardsville,33,7.77,-8.86,
Fordham,Central Connecticut State,23,-1.81,-10.37,
Gonzaga,South Dakota,37,23.71,3.93,
Florida,Arkansas-Little Rock,23,13.67,0.85,
Florida International,North Florida,24,-3.59,-1.13,
Indiana State,Eastern Illinois,3,-2.81,3.75,
Houston,Liberty,23,10.93,3.86,
North Carolina State,McNeese State,32,-1.18,-8.96,
North Texas,San Diego,-1,-4.96,-4.46,
Nevada-Las Vegas,Kansas,-18,-4.42,10.74,
Old Dominion,Howard,19,3.27,-9.22,
Rhode Island,William & Mary,11,7.50,5.15,
Northwestern,Houston Baptist,9,8.22,1.36,
Oklahoma State,Texas A&M-Corpus Christi,22,8.44,2.08,
Ohio State,North Carolina-Asheville,2,3.54,9.86,
Murray State,Wright State,-15,4.11,4.71,
Mercer,La Salle,-2,2.75,0.20,
Miami (FL),George Washington,8,7.88,-1.12,
Miami (OH),Tennessee Tech,8,-3.26,-0.45,
Manhattan,Eastern Kentucky,27,-7.64,-4.83,
Massachusetts,Rider,11,0.85,-1.11,
Montana,Pepperdine,1,1.18,-10.89,
Mount St. Mary's,Coppin State,38,-1.45,-13.75,
Michigan,Furman,6,8.96,9.21,
Mississippi,South Alabama,34,1.70,0.69,
Mississippi State,Morehead State,9,2.31,2.56,
Texas-El Paso,UC-Irvine,-5,0.23,5.11,
Stanford,Idaho,6,-0.62,1.16,
Temple,Yale,6,-0.59,5.36,
Wake Forest,Louisiana State,34,4.85,-7.65,
Western Carolina,College of Charleston,-18,-13.39,4.59,
Wichita State,South Dakota State,22,19.34,-1.10,
Valparaiso,Santa Clara,-7,6.89,2.10,
Virginia Commonwealth,Louisiana-Monroe,13,9.56,-2.89,
Samford,Florida A&M,20,3.68,-6.92,
Seattle,Washington,-22,-0.27,-3.11,
Saint Joseph's,Lafayette,29,-3.08,-8.92,
Saint Louis,Winthrop,-11,-9.19,8.15,
Saint Mary's (CA),South Carolina State,27,15.44,-11.93,
St. Bonaventure,Canisius,-5,5.12,1.36,
South Florida,Delaware,28,-9.62,-6.38,
Southern Illinois,Tennessee-Martin,8,-0.89,2.07,
Cincinnati,Marshall,2,14.93,1.96,
Bucknell,Princeton,-2,6.79,9.26,
Cal State Fullerton,Portland,5,1.96,-5.93,
Campbell,Stetson,9,0.50,-4.77,
Denver,UC-Riverside,18,3.08,-3.44,
Detroit Mercy,IPFW,-7,-7.88,9.86,
Colorado,Eastern Washington,8,3.57,2.93,
Arizona State,Central Arkansas,36,-2.32,-9.04,
Air Force,UC-Davis,10,-0.22,1.59,
Brigham Young,Cal State Bakersfield,10,7.93,9.19,
Brown,Maine,5,-2.12,-9.28,
Bryant,Dartmouth,-6,-3.24,-6.74,
Belmont,Cleveland State,27,7.16,-4.64,
Ball State,Alabama State,25,4.59,-7.64,
Bowling Green State,Alabama A&M,13,-3.00,-17.58,
Drake,Mississippi Valley State,32,-5.36,-15.41,
Indiana,Austin Peay,35,8.59,-6.75,
Hawaii,Illinois State,-26,0.65,8.44,
Hofstra,Siena,20,0.17,-0.66,
Long Beach State,Colorado State,1,-4.17,5.44,
Loyola Marymount,Texas-Arlington,-3,-0.26,8.58,
Iowa,Delaware State,32,2.33,-7.29,
Kennesaw State,North Carolina A&T,8,-1.17,-12.63,
Hartford,Navy,9,-9.97,2.04,
East Tennessee State,Tennessee,-4,11.29,3.44,
Duquesne,Colgate,13,-3.35,-3.96,
East Carolina,Presbyterian,20,-1.63,-13.00,
Georgia Tech,Wofford,4,1.12,3.34,
Grand Canyon,Arkansas-Pine Bluff,40,5.11,-10.11,
George Mason,Prairie View,16,4.81,-6.48,
Georgetown,North Carolina-Greensboro,22,4.42,6.79,
Seton Hall,Rutgers,11,2.96,-0.64,
Oral Roberts,Richmond,15,-4.97,1.50,
Oakland,Georgia,7,7.96,2.59,
Tulane,Texas State,-3,-8.69,4.04,
Wisconsin,Florida A&M,53,12.65,-6.92,
West Virginia,Northern Kentucky,31,18.85,4.32,
St. Francis (NY),Saint Peter's,-7,-11.69,4.33,
Hawaii,Utah,-14,0.65,11.42,
Dayton,Virginia Military Institute,36,11.27,-8.96,
Holy Cross,Marist,9,-2.21,-10.79,
Boston College,Providence,12,-3.56,3.78,
Connecticut,Auburn,-3,2.28,0.30,
Loyola (MD),Massachusetts-Lowell,9,-2.54,-2.57,
Minnesota,Arkansas State,7,6.88,5.59,
Houston,Harvard,-1,10.93,6.39,
James Madison,Maryland-Baltimore County,-1,-3.83,4.74,
Hawaii,Southern Mississippi,14,0.65,-10.00,
Loyola Marymount,Morgan State,21,-0.26,-4.60,
Syracuse,Cornell,24,6.26,-5.32,
Wisconsin,Rutgers,20,12.65,-0.64,
Virginia Commonwealth,Howard,34,9.56,-9.22,
Texas,Kent State,-5,-0.41,4.93,
Penn State,Northwestern,-10,0.41,8.22,
Maryland,Illinois,25,8.73,1.81,
Memphis,Southern Methodist,-4,6.22,14.21,
UC-Santa Barbara,Cal State Bakersfield,2,-11.80,9.19,
Minnesota,Michigan State,-1,6.88,2.56,
Pennsylvania,Drexel,8,0.68,-2.83,
Pittsburgh,Marshall,6,0.22,1.96,
Oregon State,Southern California,-7,-8.59,5.70,
Purdue,Iowa,22,15.26,2.33,
Princeton,Hampton,28,9.26,-2.52,
North Carolina,Monmouth,28,15.89,7.64,
North Carolina State,Rider,28,-1.18,-1.11,
New Mexico,Fresno State,5,1.96,3.56,
Notre Dame,Saint Peter's,8,9.82,4.33,
Oregon,UCLA,2,15.14,16.56,
Northern Iowa,Missouri State,-4,-1.48,5.62,
Villanova,DePaul,3,14.82,-5.04,
Virginia Tech,Maryland-Baltimore County,17,5.19,4.74,
Valparaiso,Chicago State,19,6.89,-12.86,
Wyoming,Air Force,12,2.04,-0.22,
Xavier,Providence,26,4.11,3.78,
Western Kentucky,Austin Peay,5,-3.81,-6.75,
Utah State,Boise State,-3,1.74,5.40,
Southern,Southeastern Louisiana,-11,-0.33,2.93,
Seattle,UC-Davis,-7,-0.27,1.59,
South Dakota State,North Dakota State,-11,-1.10,4.48,
Tulane,Central Florida,-13,-8.69,6.78,
Stony Brook,NJIT,-3,1.33,-1.28,
Temple,Cincinnati,-6,-0.59,14.93,
Denver,Oral Roberts,4,3.08,-4.97,
East Carolina,South Florida,11,-1.63,-9.62,
Delaware,Iona,9,-6.38,4.14,
Florida State,Wake Forest,16,12.19,4.85,
Florida Atlantic,Florida Gulf Coast,-13,-1.84,9.76,
